name,categ,X,Y,color
Панкреонекроз,Болезни органов пищеварения,0.97589254,-33.19904,#22A784
Панникулит,Кожные болезни,-46.57446,15.918889,#404387
Панофтальмит,Глазные болезни,-8.86656,38.583443,#345E8D
Папиллит,Болезни толстого кишечника,-8.603775,-59.500397,#D2E11B
Папилломатозный невус,Кожные болезни,-66.52189,-11.029618,#404387
Папилломы,Кожные болезни,-71.40466,-3.9761744,#404387
Папилломы век,Глазные болезни,-72.29265,-4.0065455,#345E8D
Папилломы полости рта,Болезни зубов,-43.547153,26.431013,#38568B
Папиллярная аденокарцинома почки,Онкологические болезни,-28.078959,-37.138435,#FDE724
Папиллярная кистома яичника,Женские болезни,-33.99361,-81.51163,#3D4C89
Папиллярный рак щитовидной железы,Онкологические болезни,-43.23858,-34.79542,#FDE724
Папулезная крапивница,Кожные болезни,-50.246044,5.016121,#404387
Папулонекротический туберкулез кожи,Кожные болезни,-50.800514,12.412519,#404387
Папулопустулезные угри,Кожные болезни,-61.83816,21.665535,#404387
Парагонимоз,Инфекционные болезни,-19.543648,-23.437946,#482374
Паразитарные заболевания печени,Инфекционные болезни,-21.67158,-23.3507,#482374
Паралич Дюшена-Эрба,Нервные болезни,22.8246,71.36197,#64CB5D
Паралич Тодда,Нервные болезни,56.478046,16.825705,#64CB5D
Параметрит,Женские болезни,-25.482851,-64.6737,#3D4C89
Паранеопластический синдром,Онкологические болезни,17.055573,-9.463063,#FDE724
Параноидное расстройство личности,Психические расстройства,87.161995,18.217094,#42BE71
Паранойя,Психические расстройства,85.143,17.500929,#42BE71
Параовариальная киста,Женские болезни,-34.39129,-84.09349,#3D4C89
Парапроктит,Болезни толстого кишечника,-19.91006,-56.76541,#D2E11B
Парапсориаз,Кожные болезни,-57.299877,10.70927,#404387
Параректальная дермоидная киста,Болезни толстого кишечника,-21.211617,-57.78725,#D2E11B
Парасомнии,Нервные болезни,72.55756,4.609617,#64CB5D
Парасомнии у детей,Детские болезни,72.49839,4.6826334,#23888D
Паратифы А и В,Инфекционные болезни,-22.897274,-11.979674,#482374
Паратонзиллярный абсцесс,"Болезни уха, горла, носа",-25.603691,18.687809,#208F8C
Паратрахома,Глазные болезни,-5.8203683,35.23348,#345E8D
Паратрофия,Детские болезни,33.37032,-25.451527,#23888D
Парафимоз,Мужские болезни,-35.19268,-56.88222,#48196B
Парез кишечника,Болезни органов пищеварения,-2.3546946,-51.669075,#22A784
Парезы гортани,"Болезни уха, горла, носа",47.419624,36.163,#208F8C
Пародонтальный абсцесс,Болезни зубов,-51.50232,41.526867,#38568B
Пародонтит,Болезни зубов,-48.307564,47.002342,#38568B
Пародонтоз,Болезни зубов,-48.309032,47.618008,#38568B
Пароксизмальная миоплегия,Нервные болезни,50.638554,5.155672,#64CB5D
Пароксизмальная тахикардия,Болезни сердца и сосудов,63.39764,-14.741936,#79D151
Пароксизмальное позиционное головокружение,Нервные болезни,54.826653,24.71664,#64CB5D
Паронихия,Кожные болезни,-47.077938,11.100084,#404387
Патологическая стираемость зубов,Болезни зубов,-45.483685,53.49397,#38568B
Патологический аффект,Психические расстройства,79.416214,11.878799,#42BE71
Патологический перелом,Болезни ОДС и травмы,15.170934,27.286963,#29AF7F
Патологический прелиминарный период родов,Женские болезни,-8.692475,-87.844666,#3D4C89
Патологическое опьянение,Наркологические проблемы,78.05369,10.255121,#29788E
Патологическое просоночное состояние,Психические расстройства,79.824165,11.558808,#42BE71
